"city","state","id"
"San Juan Bautista Atatlahuca","Oaxaca","1286"
"San Juan Atepec","Oaxaca","1287"
"San Juan Achiutla","Oaxaca","1288"
"San José Tenango","Oaxaca","1289"
"San José del Progreso","Oaxaca","1290"
"San José Lachiguiri","Oaxaca","1291"
"San José Independencia","Oaxaca","1292"
"San José Estancia Grande","Oaxaca","1293"
"San José del Peñasco","Oaxaca","1294"
"San José Chiltepec","Oaxaca","1295"
"San José Ayuquila","Oaxaca","1296"
"San Jorge Nuchita","Oaxaca","1297"
"San Jerónimo Tlacochahuaya","Oaxaca","1298"
"San Jerónimo Tecóatl","Oaxaca","1299"
"San Jerónimo Taviche","Oaxaca","1300"
"San Jerónimo Sosola","Oaxaca","1301"
"San Jerónimo Silacayoapilla","Oaxaca","1302"
"San Jerónimo Coatlán","Oaxaca","1303"
"San Jacinto Tlacotepec","Oaxaca","1304"
"San Jacinto Amilpas","Oaxaca","1305"
"San Ildefonso Villa Alta","Oaxaca","1306"
"San Ildefonso Sola","Oaxaca","1307"
"San Ildefonso Amatlán","Oaxaca","1308"
"San Gabriel Mixtepec","Oaxaca","1309"
"San Francisco Tlapancingo","Oaxaca","1310"
"San Francisco Teopan","Oaxaca","1311"
"San Francisco Telixtlahuaca","Oaxaca","1312"
"San Francisco Sola","Oaxaca","1313"
"San Francisco Ozolotepec","Oaxaca","1314"
"San Francisco Nuxaño","Oaxaca","1315"
"San Francisco Logueche","Oaxaca","1316"
"San Francisco Lachigoló","Oaxaca","1317"
"San Francisco Jaltepetongo","Oaxaca","1318"
"San Francisco Ixhuatán","Oaxaca","1319"
"San Francisco Huehuetlán","Oaxaca","1320"
"San Francisco del Mar","Oaxaca","1321"
"San Francisco Chindúa","Oaxaca","1322"
"San Francisco Chapulapa","Oaxaca","1323"
"San Francisco Cajonos","Oaxaca","1324"
"San Francisco Cahuacuá","Oaxaca","1325"
"San Felipe Usila","Oaxaca","1326"
"San Felipe Tejalápam","Oaxaca","1327"
"San Felipe Jalapa de Díaz","Oaxaca","1328"
"San Esteban Atatlahuca","Oaxaca","1329"
"San Dionisio Ocotlán","Oaxaca","1330"
"San Dionisio Ocotepec","Oaxaca","1331"
"San Dionisio del Mar","Oaxaca","1332"
"San Cristóbal Suchixtlahuaca","Oaxaca","1333"
"San Cristóbal Lachirioag","Oaxaca","1334"
"San Cristóbal Amoltepec","Oaxaca","1335"
"San Cristóbal Amatlán","Oaxaca","1336"
"San Carlos Yautepec","Oaxaca","1337"
"San Blas Atempa","Oaxaca","1338"
"San Bernardo Mixtepec","Oaxaca","1339"
"San Bartolomé Zoogocho","Oaxaca","1340"
"San Bartolomé Yucuañe","Oaxaca","1341"
"San Bartolomé Quialana","Oaxaca","1342"
"San Bartolomé Loxicha","Oaxaca","1343"
"San Bartolomé Ayautla","Oaxaca","1344"
"San Bartolo Yautepec","Oaxaca","1345"
"San Bartolo Soyaltepec","Oaxaca","1346"
"San Bartolo Coyotepec","Oaxaca","1347"
"San Baltazar Yatzachi El Bajo","Oaxaca","1348"
"San Baltazar Loxicha","Oaxaca","1349"
"San Baltazar Chichicápam","Oaxaca","1350"
"San Antonio Tepetlapa","Oaxaca","1351"
"San Antonio Sinicahua","Oaxaca","1352"
"San Antonio Nanahuatípam","Oaxaca","1353"
"San Antonio Huitepec","Oaxaca","1354"
"San Antonio de la Cal","Oaxaca","1355"
"San Antonio Acutla","Oaxaca","1356"
"San Antonino Monte Verde","Oaxaca","1357"
"San Antonino El Alto","Oaxaca","1358"
"San Antonino Castillo Velasco","Oaxaca","1359"
"San Andrés Zautla","Oaxaca","1360"
"San Andrés Zabache","Oaxaca","1361"
"San Andrés Yaá","Oaxaca","1362"
"San Andrés Tepetlapa","Oaxaca","1363"
"San Andrés Teotilálpam","Oaxaca","1364"
"San Andrés Solaga","Oaxaca","1365"
"San Andrés Sinaxtla","Oaxaca","1366"
"San Andrés Paxtlán","Oaxaca","1367"
"San Andrés Nuxiño","Oaxaca","1368"
"San Andrés Lagunas","Oaxaca","1369"
"San Andrés Ixtlahuaca","Oaxaca","1370"
"San Andrés Huayápam","Oaxaca","1371"
"San Andrés Huaxpaltepec","Oaxaca","1372"
"San Andrés Dinicuiti","Oaxaca","1373"
"San Andrés Cabecera Nueva","Oaxaca","1374"
"San Agustín Yatareni","Oaxaca","1375"
"San Agustín Tlacotepec","Oaxaca","1376"
"San Agustín Loxicha","Oaxaca","1377"
"San Agustín Etla","Oaxaca","1378"
"San Agustín de las Juntas","Oaxaca","1379"
"San Agustín Chayuco","Oaxaca","1380"
"San Agustín Atenango","Oaxaca","1381"
"San Agustín Amatengo","Oaxaca","1382"
"Salina Cruz","Oaxaca","1383"
"Rojas de Cuauhtémoc","Oaxaca","1384"
"Reyes Etla","Oaxaca","1385"
"La Reforma","Oaxaca","1386"
"Reforma de Pineda","Oaxaca","1387"
"Putla Villa de Guerrero","Oaxaca","1388"
"Pluma Hidalgo","Oaxaca","1389"
"Pinotepa de Don Luis","Oaxaca","1390"
"La Pe","Oaxaca","1391"
"Ocotlán de Morelos","Oaxaca","1392"
"Oaxaca de Juárez","Oaxaca","1393"
"Nuevo Zoquiápam","Oaxaca","1394"
"Nejapa de Madero","Oaxaca","1395"
"Nazareno Etla","Oaxaca","1396"
"Natividad","Oaxaca","1397"
"Monjas","Oaxaca","1398"
"Mixistlán de la Reforma","Oaxaca","1399"
"Miahuatlán de Porfirio Díaz","Oaxaca","1400"
"Mazatlán Villa de Flores","Oaxaca","1401"
"Matías Romero Avendaño","Oaxaca","1402"
"Mártires de Tacubaya","Oaxaca","1403"
"Mariscala de Juárez","Oaxaca","1404"
"Magdalena Zahuatlán","Oaxaca","1405"
"Magdalena Yodocono de Porfirio Díaz","Oaxaca","1406"
"Magdalena Tlacotepec","Oaxaca","1407"
"Magdalena Tequisistlán","Oaxaca","1408"
"Magdalena Teitipac","Oaxaca","1409"
"Magdalena Peñasco","Oaxaca","1410"
"Magdalena Ocotlán","Oaxaca","1411"
"Magdalena Mixtepec","Oaxaca","1412"
"Magdalena Jaltepec","Oaxaca","1413"
"Magdalena Apasco","Oaxaca","1414"
"Loma Bonita","Oaxaca","1415"
"Juchitán de Zaragoza","Oaxaca","1416"
"Ixtlán de Juárez","Oaxaca","1417"
"Ciudad Ixtepec","Oaxaca","1418"
"Ixpantepec Nieves","Oaxaca","1419"
"Huautla de Jiménez","Oaxaca","1420"
"Huautepec","Oaxaca","1421"
"Heroica Ciudad de Huajuapan de León","Oaxaca","1422"
"Mesones Hidalgo","Oaxaca","1423"
"Guevea de Humboldt","Oaxaca","1424"
"Guelatao de Juárez","Oaxaca","1425"
"Guadalupe Etla","Oaxaca","1426"
"Guadalupe de Ramírez","Oaxaca","1427"
"Fresnillo de Trujano","Oaxaca","1428"
"El Espinal","Oaxaca","1429"
"Eloxochitlán de Flores Magón","Oaxaca","1430"
"Heroica Ciudad de Ejutla de Crespo","Oaxaca","1431"
"Cuyamecalco Villa de Zaragoza","Oaxaca","1432"
"Cuilápam de Guerrero","Oaxaca","1433"
"Cosoltepec","Oaxaca","1434"
"Cosolapa","Oaxaca","1435"
"Constancia del Rosario","Oaxaca","1436"
"Concepción Pápalo","Oaxaca","1437"
"Concepción Buenavista","Oaxaca","1438"
"La Compañía","Oaxaca","1439"
"Coicoyán de las Flores","Oaxaca","1440"
"Coatecas Altas","Oaxaca","1441"
"Ciénega de Zimatlán","Oaxaca","1442"
"Chalcatongo de Hidalgo","Oaxaca","1443"
"Chahuites","Oaxaca","1444"
"Candelaria Loxicha","Oaxaca","1445"
"Calihualá","Oaxaca","1446"
"El Barrio de la Soledad","Oaxaca","1447"
"Ayotzintepec","Oaxaca","1448"
"Ayoquezco de Aldama","Oaxaca","1449"
"Asunción Tlacolulita","Oaxaca","1450"
"Asunción Ocotlán","Oaxaca","1451"
"Asunción Nochixtlán","Oaxaca","1452"
"Asunción Ixtaltepec","Oaxaca","1453"
"Asunción Cuyotepeji","Oaxaca","1454"
"Asunción Cacalotepec","Oaxaca","1455"
"Animas Trujano","Oaxaca","1456"
"Acatlán de Pérez Figueroa","Oaxaca","1457"
"Abejones","Oaxaca","1458"
"Villaldama","Nuevo León","1459"
"Vallecillo","Nuevo León","1460"
"Santiago","Nuevo León","1461"
"Santa Catarina","Nuevo León","1462"
"San Nicolás de los Garza","Nuevo León","1463"
"Salinas Victoria","Nuevo León","1464"
"Sabinas Hidalgo","Nuevo León","1465"
"Rayones","Nuevo León","1466"
"Los Ramones","Nuevo León","1467"
"Pesquería","Nuevo León","1468"
"Parás","Nuevo León","1469"
"Monterrey","Nuevo León","1470"
"Montemorelos","Nuevo León","1471"
"Mina","Nuevo León","1472"
"Mier Y Noriega","Nuevo León","1473"
"Melchor Ocampo","Nuevo León","1474"
"Marín","Nuevo León","1475"
"Linares","Nuevo León","1476"
"Lampazos de Naranjo","Nuevo León","1477"
"Juárez","Nuevo León","1478"
"Iturbide","Nuevo León","1479"
"Hualahuises","Nuevo León","1480"
"Higueras","Nuevo León","1481"
"Hidalgo","Nuevo León","1482"
"Los Herreras","Nuevo León","1483"
"Guadalupe","Nuevo León","1484"
"Gral. Zuazua","Nuevo León","1485"
"Gral. Zaragoza","Nuevo León","1486"
"Gral. Treviño","Nuevo León","1487"
"Gral. Terán","Nuevo León","1488"
"Gral. Escobedo","Nuevo León","1489"
"Gral. Bravo","Nuevo León","1490"
"San Pedro Garza García","Nuevo León","1491"
"García","Nuevo León","1492"
"Galeana","Nuevo León","1493"
"Dr. González","Nuevo León","1494"
"Dr. Coss","Nuevo León","1495"
"Dr. Arroyo","Nuevo León","1496"
"China","Nuevo León","1497"
"Ciénega de Flores","Nuevo León","1498"
"Cerralvo","Nuevo León","1499"
"Carmen","Nuevo León","1500"
"Cadereyta Jiménez","Nuevo León","1501"
"Bustamante","Nuevo León","1502"
"Aramberri","Nuevo León","1503"
"Apodaca","Nuevo León","1504"
"Anáhuac","Nuevo León","1505"
"Allende","Nuevo León","1506"
"Los Aldamas","Nuevo León","1507"
"Agualeguas","Nuevo León","1508"
"Abasolo","Nuevo León","1509"
"La Yesca","Nayarit","1510"
"Xalisco","Nayarit","1511"
"Tuxpan","Nayarit","1512"
"Tepic","Nayarit","1513"
"Tecuala","Nayarit","1514"
"Santiago Ixcuintla","Nayarit","1515"
"Santa María del Oro","Nayarit","1516"
"San Pedro Lagunillas","Nayarit","1517"
"San Blas","Nayarit","1518"
"Ruíz","Nayarit","1519"
"Rosamorada","Nayarit","1520"
"Del Nayar","Nayarit","1521"
"Jala","Nayarit","1522"
"Ixtlán del Río","Nayarit","1523"
"Huajicori","Nayarit","1524"
"Compostela","Nayarit","1525"
"Bahía de Banderas","Nayarit","1526"
"Amatlán de Cañas","Nayarit","1527"
"Ahuacatlán","Nayarit","1528"
"Acaponeta","Nayarit","1529"
"Temoac","Morelos","1530"
"Zacualpan","Morelos","1531"
"Zacatepec","Morelos","1532"
"Yecapixtla","Morelos","1533"
"Yautepec","Morelos","1534"
"Xochitepec","Morelos","1535"
"Totolapan","Morelos","1536"
"Tlayacapan","Morelos","1537"
"Tlaquiltenango","Morelos","1538"
"Tlaltizapán","Morelos","1539"
"Tlalnepantla","Morelos","1540"
"Tetela del Volcán","Morelos","1541"
"Tetecala","Morelos","1542"
"Tepoztlán","Morelos","1543"
"Tepalcingo","Morelos","1544"
"Temixco","Morelos","1545"
"Puente de Ixtla","Morelos","1546"
"Ocuituco","Morelos","1547"
"Miacatlán","Morelos","1548"
"Mazatepec","Morelos","1549"
"Jonacatepec","Morelos","1550"
"Jojutla","Morelos","1551"
"Jiutepec","Morelos","1552"
"Jantetelco","Morelos","1553"
"Huitzilac","Morelos","1554"
"Emiliano Zapata","Morelos","1555"
"Cuernavaca","Morelos","1556"
"Cuautla","Morelos","1557"
"Coatlán del Río","Morelos","1558"
"Ayala","Morelos","1559"
"Axochiapan","Morelos","1560"
"Atlatlahucan","Morelos","1561"
"Amacuzac","Morelos","1562"
"Zitácuaro","Michoacán de Ocampo","1563"
"Ziracuaretiro","Michoacán de Ocampo","1564"
"Zinapécuaro","Michoacán de Ocampo","1565"
"Zináparo","Michoacán de Ocampo","1566"
"Zamora","Michoacán de Ocampo","1567"
"Zacapu","Michoacán de Ocampo","1568"
"Yurécuaro","Michoacán de Ocampo","1569"
"Vista Hermosa","Michoacán de Ocampo","1570"
"Villamar","Michoacán de Ocampo","1571"
"Venustiano Carranza","Michoacán de Ocampo","1572"
"Uruapan","Michoacán de Ocampo","1573"
"Tzitzio","Michoacán de Ocampo","1574"
"Tzintzuntzan","Michoacán de Ocampo","1575"
"Tuzantla","Michoacán de Ocampo","1576"
"Tuxpan","Michoacán de Ocampo","1577"
"Turicato","Michoacán de Ocampo","1578"
"Tumbiscatío","Michoacán de Ocampo","1579"
"Tocumbo","Michoacán de Ocampo","1580"
"Tlazazalca","Michoacán de Ocampo","1581"
"Tlalpujahua","Michoacán de Ocampo","1582"
"Tiquicheo de Nicolás Romero","Michoacán de Ocampo","1583"
"Tingüindín","Michoacán de Ocampo","1584"
"Tingambato","Michoacán de Ocampo","1585"
"Tepalcatepec","Michoacán de Ocampo","1586"
"Tarímbaro","Michoacán de Ocampo","1587"
"Taretan","Michoacán de Ocampo","1588"
"Tanhuato","Michoacán de Ocampo","1589"
"Tangancícuaro","Michoacán de Ocampo","1590"
"Tangamandapio","Michoacán de Ocampo","1591"
"Tancítaro","Michoacán de Ocampo","1592"
"Tacámbaro","Michoacán de Ocampo","1593"
"Susupuato","Michoacán de Ocampo","1594"
"Senguio","Michoacán de Ocampo","1595"
"Salvador Escalante","Michoacán de Ocampo","1596"
"Santa Ana Maya","Michoacán de Ocampo","1597"
"San Lucas","Michoacán de Ocampo","1598"
"Sahuayo","Michoacán de Ocampo","1599"
"Los Reyes","Michoacán de Ocampo","1600"
"Cojumatlán de Régules","Michoacán de Ocampo","1601"
"Quiroga","Michoacán de Ocampo","1602"
"Queréndaro","Michoacán de Ocampo","1603"
"Puruándiro","Michoacán de Ocampo","1604"
"Purépero","Michoacán de Ocampo","1605"
"La Piedad","Michoacán de Ocampo","1606"
"Peribán","Michoacán de Ocampo","1607"
"Penjamillo","Michoacán de Ocampo","1608"
"Pátzcuaro","Michoacán de Ocampo","1609"
"Paracho","Michoacán de Ocampo","1610"
"Parácuaro","Michoacán de Ocampo","1611"
"Panindícuaro","Michoacán de Ocampo","1612"
"Pajacuarán","Michoacán de Ocampo","1613"
"Ocampo","Michoacán de Ocampo","1614"
"Numarán","Michoacán de Ocampo","1615"
"Nuevo Urecho","Michoacán de Ocampo","1616"
"Nuevo Parangaricutiro","Michoacán de Ocampo","1617"
"Nocupétaro","Michoacán de Ocampo","1618"
"Nahuatzen","Michoacán de Ocampo","1619"
"Múgica","Michoacán de Ocampo","1620"
"Morelos","Michoacán de Ocampo","1621"
"Morelia","Michoacán de Ocampo","1622"
"Marcos Castellanos","Michoacán de Ocampo","1623"
"Maravatío","Michoacán de Ocampo","1624"
"Madero","Michoacán de Ocampo","1625"
"Lázaro Cárdenas","Michoacán de Ocampo","1626"
"Lagunillas","Michoacán de Ocampo","1627"
"Jungapeo","Michoacán de Ocampo","1628"
"Juárez","Michoacán de Ocampo","1629"
"José Sixto Verduzco","Michoacán de Ocampo","1630"
"Jiquilpan","Michoacán de Ocampo","1631"
"Jiménez","Michoacán de Ocampo","1632"
"Jacona","Michoacán de Ocampo","1633"
"Ixtlán","Michoacán de Ocampo","1634"
"Irimbo","Michoacán de Ocampo","1635"
"Indaparapeo","Michoacán de Ocampo","1636"
"Huiramba","Michoacán de Ocampo","1637"
"Huetamo","Michoacán de Ocampo","1638"
"Huaniqueo","Michoacán de Ocampo","1639"
"Huandacareo","Michoacán de Ocampo","1640"
"La Huacana","Michoacán de Ocampo","1641"
"Hidalgo","Michoacán de Ocampo","1642"
"Gabriel Zamora","Michoacán de Ocampo","1643"
"Erongarícuaro","Michoacán de Ocampo","1644"
"Epitacio Huerta","Michoacán de Ocampo","1645"
"Ecuandureo","Michoacán de Ocampo","1646"
"Churumuco","Michoacán de Ocampo","1647"
"Churintzio","Michoacán de Ocampo","1648"
"Chucándiro","Michoacán de Ocampo","1649"
"Chinicuila","Michoacán de Ocampo","1650"
"Chilchota","Michoacán de Ocampo","1651"
"Cherán","Michoacán de Ocampo","1652"
"Chavinda","Michoacán de Ocampo","1653"
"Charo","Michoacán de Ocampo","1654"
"Charapan","Michoacán de Ocampo","1655"
"Cuitzeo","Michoacán de Ocampo","1656"
"Cotija","Michoacán de Ocampo","1657"
"Copándaro","Michoacán de Ocampo","1658"
"Contepec","Michoacán de Ocampo","1659"
"Coeneo","Michoacán de Ocampo","1660"
"Coalcomán de Vázquez Pallares","Michoacán de Ocampo","1661"
"Coahuayana","Michoacán de Ocampo","1662"
"Carácuaro","Michoacán de Ocampo","1663"
"Buenavista","Michoacán de Ocampo","1664"
"Briseñas","Michoacán de Ocampo","1665"
"Arteaga","Michoacán de Ocampo","1666"
"Ario","Michoacán de Ocampo","1667"
"Aquila","Michoacán de Ocampo","1668"
"Aporo","Michoacán de Ocampo","1669"
"Apatzingán","Michoacán de Ocampo","1670"
"Angangueo","Michoacán de Ocampo","1671"
"Angamacutiro","Michoacán de Ocampo","1672"
"Alvaro Obregón","Michoacán de Ocampo","1673"
"Aguililla","Michoacán de Ocampo","1674"
"Acuitzio","Michoacán de Ocampo","1675"
"Tonanitla","México","1676"
"San Jose del Rincon","México","1677"
"Luvianos","México","1678"
"Valle de Chalco Solidaridad","México","1679"
"Zumpango","México","1680"
"Zumpahuacán","México","1681"
"Zinacantepec","México","1682"
"Zacualpan","México","1683"
"Zacazonapan","México","1684"
"Xonacatlán","México","1685"
"Villa Victoria","México","1686"
"Villa Guerrero","México","1687"
"Villa del Carbón","México","1688"
"Villa de Allende","México","1689"
"Valle de Bravo","México","1690"
"Tultitlán","México","1691"
"Tultepec","México","1692"
"Tonatico","México","1693"
"Toluca","México","1694"
"Tlatlaya","México","1695"
"Tlalnepantla de Baz","México","1696"
"Tlalmanalco","México","1697"
"Timilpan","México","1698"
"Tianguistenco","México","1699"
"Tezoyuca","México","1700"
"Texcoco","México","1701"
"Texcalyacac","México","1702"
"Texcaltitlán","México","1703"
"Tequixquiac","México","1704"
"Tepotzotlán","México","1705"
"Tepetlixpa","México","1706"
"Tepetlaoxtoc","México","1707"
"Teotihuacán","México","1708"
"Teoloyucán","México","1709"
"Tenango del Valle","México","1710"
"Tenango del Aire","México","1711"
"Tenancingo","México","1712"
"Temoaya","México","1713"
"Temascaltepec","México","1714"
"Temascalcingo","México","1715"
"Temascalapa","México","1716"
"Temamatla","México","1717"
"Tejupilco","México","1718"
"Tecámac","México","1719"
"Sultepec","México","1720"
"Soyaniquilpan de Juárez","México","1721"
"Santo Tomás","México","1722"
"San Simón de Guerrero","México","1723"
"San Mateo Atenco","México","1724"
"San Martín de las Pirámides","México","1725"
"San Felipe del Progreso","México","1726"
"San Antonio La Isla","México","1727"
"Rayón","México","1728"
"Polotitlán","México","1729"
"La Paz","México","1730"
"Papalotla","México","1731"
"Ozumba","México","1732"
"Otzolotepec","México","1733"
"Otzoloapan","México","1734"
"Otumba","México","1735"
"El Oro","México","1736"
"Ocuilan","México","1737"
"Ocoyoacac","México","1738"
"Nopaltepec","México","1739"
"Nicolás Romero","México","1740"
"Nezahualcóyotl","México","1741"
"Nextlalpan","México","1742"
"Naucalpan de Juárez","México","1743"
"Morelos","México","1744"
"Mexicaltzingo","México","1745"
"Metepec","México","1746"
"Melchor Ocampo","México","1747"
"Malinalco","México","1748"
"Lerma","México","1749"
"Juchitepec","México","1750"
"Joquicingo","México","1751"
"Jocotitlán","México","1752"
"Jiquipilco","México","1753"
"Jilotzingo","México","1754"
"Jilotepec","México","1755"
"Jaltenco","México","1756"
"Xalatlaco","México","1757"
"Ixtlahuaca","México","1758"
"Ixtapan del Oro","México","1759"
"Ixtapan de la Sal","México","1760"
"Ixtapaluca","México","1761"
"Isidro Fabela","México","1762"
"Huixquilucan","México","1763"
"Hueypoxtla","México","1764"
"Huehuetoca","México","1765"
"Ecatzingo","México","1766"
"Ecatepec de Morelos","México","1767"
"Donato Guerra","México","1768"
"Chimalhuacán","México","1769"
"Chiconcuac","México","1770"
"Chicoloapan","México","1771"
"Chiautla","México","1772"
"Chapultepec","México","1773"
"Chapa de Mota","México","1774"
"Chalco","México","1775"
"Cuautitlán Izcalli","México","1776"
"Cuautitlán","México","1777"
"Coyotepec","México","1778"
"Cocotitlán","México","1779"
"Coatepec Harinas","México","1780"
"Coacalco de Berriozábal","México","1781"
"Capulhuac","México","1782"
"Calimaya","México","1783"
"Ayapango","México","1784"
"Axapusco","México","1785"
"Atlautla","México","1786"
"Atlacomulco","México","1787"
"Atizapán de Zaragoza","México","1788"
"Atizapán","México","1789"
"Atenco","México","1790"
"Apaxco","México","1791"
"Amecameca","México","1792"
"Amatepec","México","1793"
"Amanalco","México","1794"
"Almoloya del Río","México","1795"
"Almoloya de Juárez","México","1796"
"Almoloya de Alquisiras","México","1797"
"Aculco","México","1798"
"Acolman","México","1799"
"Acambay","México","1800"
"San Ignacio Cerro Gordo","Jalisco","1801"
"Zapotlanejo","Jalisco","1802"
"Zapotlán del Rey","Jalisco","1803"
"Zapotitlán de Vadillo","Jalisco","1804"
"Zapotiltic","Jalisco","1805"
"Zapopan","Jalisco","1806"
"Zacoalco de Torres","Jalisco","1807"
"Yahualica de González Gallo","Jalisco","1808"
"Cañadas de Obregón","Jalisco","1809"
"Villa Hidalgo","Jalisco","1810"
"Villa Guerrero","Jalisco","1811"
"Villa Corona","Jalisco","1812"
"Valle de Juárez","Jalisco","1813"
"Valle de Guadalupe","Jalisco","1814"
"Unión de Tula","Jalisco","1815"
"Unión de San Antonio","Jalisco","1816"
"Tuxpan","Jalisco","1817"
"Tuxcueca","Jalisco","1818"
"Tuxcacuesco","Jalisco","1819"
"Tototlán","Jalisco","1820"
"Totatiche","Jalisco","1821"
"Tonila","Jalisco","1822"
"Tonaya","Jalisco","1823"
"Tonalá","Jalisco","1824"
"Tomatlán","Jalisco","1825"
"Tolimán","Jalisco","1826"
"Tlaquepaque","Jalisco","1827"
"Tlajomulco de Zúñiga","Jalisco","1828"
"Tizapán El Alto","Jalisco","1829"
"Teuchitlán","Jalisco","1830"
"Tequila","Jalisco","1831"
"Tepatitlán de Morelos","Jalisco","1832"
"Teocuitatlán de Corona","Jalisco","1833"
"Teocaltiche","Jalisco","1834"
"Tenamaxtlán","Jalisco","1835"
"Techaluta de Montenegro","Jalisco","1836"
"Tecolotlán","Jalisco","1837"
"Tecalitlán","Jalisco","1838"
"Tapalpa","Jalisco","1839"
"Tamazula de Gordiano","Jalisco","1840"
"Talpa de Allende","Jalisco","1841"
"Tala","Jalisco","1842"
"Sayula","Jalisco","1843"
"Santa María de los Ángeles","Jalisco","1844"
"San Sebastián del Oeste","Jalisco","1845"
"San Miguel El Alto","Jalisco","1846"
"San Martín Hidalgo","Jalisco","1847"
"San Martín de Bolaños","Jalisco","1848"
"San Marcos","Jalisco","1849"
"San Julián","Jalisco","1850"
"San Juan de los Lagos","Jalisco","1851"
"San Diego de Alejandría","Jalisco","1852"
"San Cristóbal de la Barranca","Jalisco","1853"
"El Salto","Jalisco","1854"
"Quitupan","Jalisco","1855"
"Villa Purificación","Jalisco","1856"
"Puerto Vallarta","Jalisco","1857"
"Poncitlán","Jalisco","1858"
"Pihuamo","Jalisco","1859"
"Ojuelos de Jalisco","Jalisco","1860"
"Ocotlán","Jalisco","1861"
"Mixtlán","Jalisco","1862"
"Mezquitic","Jalisco","1863"
"Mexticacán","Jalisco","1864"
"Mazamitla","Jalisco","1865"
"Mascota","Jalisco","1866"
"La Manzanilla de la Paz","Jalisco","1867"
"Santa María del Oro","Jalisco","1868"
"Magdalena","Jalisco","1869"
"El Limón","Jalisco","1870"
"Lagos de Moreno","Jalisco","1871"
"Juchitlán","Jalisco","1872"
"Juanacatlán","Jalisco","1873"
"Jocotepec","Jalisco","1874"
"Jilotlán de los Dolores","Jalisco","1875"
"Jesús María","Jalisco","1876"
"Jamay","Jalisco","1877"
"Jalostotitlán","Jalisco","1878"
"Ixtlahuacán del Río","Jalisco","1879"
"Ixtlahuacán de los Membrillos","Jalisco","1880"
"La Huerta","Jalisco","1881"
"Huejuquilla El Alto","Jalisco","1882"
"Huejúcar","Jalisco","1883"
"Hostotipaquillo","Jalisco","1884"
"Guadalajara","Jalisco","1885"
"Guachinango","Jalisco","1886"
"El Grullo","Jalisco","1887"
"Gómez Farías","Jalisco","1888"
"Etzatlán","Jalisco","1889"
"Encarnación de Díaz","Jalisco","1890"
"Ejutla","Jalisco","1891"
"Degollado","Jalisco","1892"
"Chiquilistlán","Jalisco","1893"
"Chimaltitán","Jalisco","1894"
"Chapala","Jalisco","1895"
"Cuquío","Jalisco","1896"
"Cuautla","Jalisco","1897"
"Cuautitlán de García Barragán","Jalisco","1898"
"Concepción de Buenos Aires","Jalisco","1899"
"Colotlán","Jalisco","1900"
"Cocula","Jalisco","1901"
"San Gabriel","Jalisco","1902"
"Zapotlán El Grande","Jalisco","1903"
"Cihuatlán","Jalisco","1904"
"Casimiro Castillo","Jalisco","1905"
"Cabo Corrientes","Jalisco","1906"
"Bolaños","Jalisco","1907"
"La Barca","Jalisco","1908"
"Ayutla","Jalisco","1909"
"Ayotlán","Jalisco","1910"
"Autlán de Navarro","Jalisco","1911"
"Atoyac","Jalisco","1912"
"Atotonilco El Alto","Jalisco","1913"
"Atenguillo","Jalisco","1914"
"Atengo","Jalisco","1915"
"Atemajac de Brizuela","Jalisco","1916"
"El Arenal","Jalisco","1917"
"Arandas","Jalisco","1918"
"San Juanito de Escobedo","Jalisco","1919"
"Ameca","Jalisco","1920"
"Amatitán","Jalisco","1921"
"Amacueca","Jalisco","1922"
"Ahualulco de Mercado","Jalisco","1923"
"Acatlán de Juárez","Jalisco","1924"
"Acatic","Jalisco","1925"
"Zimapán","Hidalgo","1926"
"Zempoala","Hidalgo","1927"
"Zapotlán de Juárez","Hidalgo","1928"
"Zacualtipán de Angeles","Hidalgo","1929"
"Yahualica","Hidalgo","1930"
"Xochicoatlán","Hidalgo","1931"
"Xochiatipan","Hidalgo","1932"
"Villa de Tezontepec","Hidalgo","1933"
"Tulancingo de Bravo","Hidalgo","1934"
"Tula de Allende","Hidalgo","1935"
"Tolcayuca","Hidalgo","1936"
"Tlaxcoapan","Hidalgo","1937"
"Tlanchinol","Hidalgo","1938"
"Tlanalapa","Hidalgo","1939"
"Tlahuiltepa","Hidalgo","1940"
"Tlahuelilpan","Hidalgo","1941"
"Tizayuca","Hidalgo","1942"
"Tianguistengo","Hidalgo","1943"
"Tezontepec de Aldama","Hidalgo","1944"
"Tetepango","Hidalgo","1945"
"Tepetitlán","Hidalgo","1946"
"Tepeji del Río de Ocampo","Hidalgo","1947"
"Tepehuacán de Guerrero","Hidalgo","1948"
"Tepeapulco","Hidalgo","1949"
"Tenango de Doria","Hidalgo","1950"
"Tecozautla","Hidalgo","1951"
"Tasquillo","Hidalgo","1952"
"Singuilucan","Hidalgo","1953"
"Santiago Tulantepec de Lugo Guerrero","Hidalgo","1954"
"Santiago de Anaya","Hidalgo","1955"
"San Salvador","Hidalgo","1956"
"San Felipe Orizatlán","Hidalgo","1957"
"San Bartolo Tutotepec","Hidalgo","1958"
"San Agustín Tlaxiaca","Hidalgo","1959"
"San Agustín Metzquititlán","Hidalgo","1960"
"Progreso de Obregón","Hidalgo","1961"
"Pisaflores","Hidalgo","1962"
"Pachuca de Soto","Hidalgo","1963"
"Pacula","Hidalgo","1964"
"Omitlán de Juárez","Hidalgo","1965"
"Nopala de Villagrán","Hidalgo","1966"
